district_name,block_name,typeofsupport,broad_category,categoryofsupport,Beneficiary_Count
BEMETARA,BEMETARA,Farm pond on Individual Land,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BEMETARA,Feed Management and Nutrition,Nature-Based Solutions / Bio-Economy,Training,14
BEMETARA,BEMETARA,Feed Supplements,Nature-Based Solutions / Bio-Economy,Inputs,62
BEMETARA,BEMETARA,Fencing,Nature-Based Solutions / Bio-Economy,Infrastructure,11
BEMETARA,BEMETARA,Fencing,Nature-Based Solutions / Bio-Economy,Inputs,18
BEMETARA,BEMETARA,Fertilizers,Nature-Based Solutions / Bio-Economy,Inputs,865
BEMETARA,BEMETARA,Financial Assistance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,20
BEMETARA,BEMETARA,Fingerlings,Nature-Based Solutions / Bio-Economy,Inputs,3
BEMETARA,BEMETARA,Fish Feed,Nature-Based Solutions / Bio-Economy,Inputs,3
BEMETARA,BEMETARA,Goat-Feeder,Nature-Based Solutions / Bio-Economy,Equipment,8
BEMETARA,BEMETARA,Goat-Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,24
BEMETARA,BEMETARA,Godown,Circular Economy,Infrastructure,24
BEMETARA,BEMETARA,Green House (Including Shade Net),Nature-Based Solutions / Bio-Economy,Infrastructure,95
BEMETARA,BEMETARA,Grinding Machine,Nature-Based Solutions / Bio-Economy,Equipment,3
BEMETARA,BEMETARA,Gully Plugs,Nature-Based Solutions / Bio-Economy,Infrastructure,17
BEMETARA,BEMETARA,Horticulture-Medicinal Plants-Skill Training,Nature-Based Solutions / Bio-Economy,Training,3
BEMETARA,BEMETARA,Hut/Room for Mushroom Production,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BEMETARA,Insect Trap,Nature-Based Solutions / Bio-Economy,Inputs,34
BEMETARA,BEMETARA,Integrated Pack House,Circular Economy,Infrastructure,18
BEMETARA,BEMETARA,Kisan Credit Card,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,9
BEMETARA,BEMETARA,Kitchen Garden,Nature-Based Solutions / Bio-Economy,Training,24
BEMETARA,BEMETARA,Livestock Rearing-Technical Training,Nature-Based Solutions / Bio-Economy,Training,21
BEMETARA,BEMETARA,Machinery & Equipments for Mushroom Production,Nature-Based Solutions / Bio-Economy,Equipment,102
BEMETARA,BEMETARA,Machinery for Processing Centre,Circular Economy,Equipment,8
BEMETARA,BEMETARA,Manure/ Fertiliser,Nature-Based Solutions / Bio-Economy,Inputs,14
BEMETARA,BEMETARA,Medicinal Plant Cultivation,Nature-Based Solutions / Bio-Economy,Training,3
BEMETARA,BEMETARA,Medicines,Nature-Based Solutions / Bio-Economy,Inputs,69
BEMETARA,BEMETARA,Milk Chilling Plant,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BEMETARA,Milk Containers,Nature-Based Solutions / Bio-Economy,Equipment,8
BEMETARA,BEMETARA,Multi-end Reeling Machines,Circular Economy,Equipment,3
BEMETARA,BEMETARA,Mushroom Spawn,Nature-Based Solutions / Bio-Economy,Inputs,11
BEMETARA,BEMETARA,Mushroom cultivation,Nature-Based Solutions / Bio-Economy,Training,13
BEMETARA,BEMETARA,NTFP Enterprises Support,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BEMETARA,Nadep Pit,Nature-Based Solutions / Bio-Economy,Inputs,6
BEMETARA,BEMETARA,Nursey Net,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BEMETARA,Open Irrigation Wells,Nature-Based Solutions / Bio-Economy,Infrastructure,30
BEMETARA,BEMETARA,Organic Farming,Nature-Based Solutions / Bio-Economy,Training,273
BEMETARA,BEMETARA,Organic Manure,Nature-Based Solutions / Bio-Economy,Inputs,52
BEMETARA,BEMETARA,Packaging Equipment,Nature-Based Solutions / Bio-Economy,Equipment,27
BEMETARA,BEMETARA,Paddy Transplanter,Nature-Based Solutions / Bio-Economy,Equipment,130
BEMETARA,BEMETARA,Paddy/ Wheat Straw,Nature-Based Solutions / Bio-Economy,Inputs,40
BEMETARA,BEMETARA,Pest Management,Nature-Based Solutions / Bio-Economy,Training,58
BEMETARA,BEMETARA,Pipe Line for Irrigation,Nature-Based Solutions / Bio-Economy,Infrastructure,97
BEMETARA,BEMETARA,Plantation,Nature-Based Solutions / Bio-Economy,Infrastructure,147
BEMETARA,BEMETARA,Post Harvest Management,Nature-Based Solutions / Bio-Economy,Training,12
BEMETARA,BEMETARA,Poultry Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BEMETARA,Pounding Machine,Nature-Based Solutions / Bio-Economy,Equipment,6
BEMETARA,BEMETARA,Power Tiller,Nature-Based Solutions / Bio-Economy,Equipment,5
BEMETARA,BEMETARA,Promotion & Conservation Local Breeds,Nature-Based Solutions / Bio-Economy,Other Services,5
BEMETARA,BEMETARA,Promotion of Cooperative,Nature-Based Solutions / Bio-Economy,Other Services,4
BEMETARA,BEMETARA,Pump House,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BEMETARA,Pump Set,Energy,Equipment,69
BEMETARA,BEMETARA,Pump Set - Tribal Department,Energy,Equipment,3
BEMETARA,BEMETARA,Raw Material Grading Equipment,Nature-Based Solutions / Bio-Economy,Equipment,5
BEMETARA,BEMETARA,Raw Material for Activity,Circular Economy,Inputs,18
BEMETARA,BEMETARA,Refrigerator,Nature-Based Solutions / Bio-Economy,Equipment,18
BEMETARA,BEMETARA,Registration of Udyog Aadhaar,Nature-Based Solutions / Bio-Economy,Other Services,37
BEMETARA,BEMETARA,Rotavator,Nature-Based Solutions / Bio-Economy,Equipment,3
BEMETARA,BEMETARA,SHG / Bank Loan,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,101
BEMETARA,BEMETARA,"Saplings - Vegetables, Fruits",Nature-Based Solutions / Bio-Economy,Inputs,9
BEMETARA,BEMETARA,Saplings-Horticulture-Medicinal Plants,Nature-Based Solutions / Bio-Economy,Inputs,12
BEMETARA,BEMETARA,Seed treatment,Nature-Based Solutions / Bio-Economy,Training,27
BEMETARA,BEMETARA,Seeds,Nature-Based Solutions / Bio-Economy,Inputs,423
BEMETARA,BEMETARA,Seeds / Saplings for Floriculture,Nature-Based Solutions / Bio-Economy,Inputs,137
BEMETARA,BEMETARA,Sickle,Nature-Based Solutions / Bio-Economy,Equipment,61
BEMETARA,BEMETARA,Silkworm Rearing Equipment,Nature-Based Solutions / Bio-Economy,Equipment,8
BEMETARA,BEMETARA,Soil Nutrient Management,Nature-Based Solutions / Bio-Economy,Training,13
BEMETARA,BEMETARA,Solar Dryer,Energy,Equipment,3
BEMETARA,BEMETARA,Solar Pump,Energy,Equipment,58
BEMETARA,BEMETARA,Sprayer,Nature-Based Solutions / Bio-Economy,Equipment,468
BEMETARA,BEMETARA,Sprinkler,Nature-Based Solutions / Bio-Economy,Equipment,17
BEMETARA,BEMETARA,Staggered Trench,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BEMETARA,Storage Bags,Circular Economy,Inputs,6
BEMETARA,BEMETARA,Storage Space,Circular Economy,Infrastructure,6
BEMETARA,BEMETARA,Sustainable Harvesting,Nature-Based Solutions / Bio-Economy,Training,9
BEMETARA,BEMETARA,Technical Training,Circular Economy,Training,17
BEMETARA,BEMETARA,Thresher,Nature-Based Solutions / Bio-Economy,Equipment,223
BEMETARA,BEMETARA,Tool Kits for Beekeeping,Nature-Based Solutions / Bio-Economy,Equipment,20
BEMETARA,BEMETARA,Tractor,Nature-Based Solutions / Bio-Economy,Equipment,1216
BEMETARA,BEMETARA,Training on Good Procurement Process & Maintenance,Nature-Based Solutions / Bio-Economy,Training,3
BEMETARA,BEMETARA,Training on NTFP / MFP Processing,Circular Economy,Training,6
BEMETARA,BEMETARA,Tube Well,Nature-Based Solutions / Bio-Economy,Infrastructure,98
BEMETARA,BEMETARA,Vaccine,Nature-Based Solutions / Bio-Economy,Inputs,40
BEMETARA,BEMETARA,Vermicompost,Nature-Based Solutions / Bio-Economy,Infrastructure,81
BEMETARA,BEMETARA,Vermicompost,Nature-Based Solutions / Bio-Economy,Inputs,91
BEMETARA,BEMETARA,Warehouse,Circular Economy,Infrastructure,3
BEMETARA,BEMETARA,Water Harvesting System,Nature-Based Solutions / Bio-Economy,Infrastructure,6
BEMETARA,BEMETARA,Weaver Cards,Circular Economy,Inputs,3
BEMETARA,BEMETARA,Weighing Scale,Nature-Based Solutions / Bio-Economy,Equipment,11
BEMETARA,BEMETARA,Work Shed,Circular Economy,Infrastructure,6
BEMETARA,BEMETARA,Yarn Passbook,Circular Economy,Inputs,634
BEMETARA,BERLA,Agarbatti Machine,Circular Economy,Equipment,13
BEMETARA,BERLA,Animal Insurance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,3
BEMETARA,BERLA,Any Other-Specify,Circular Economy,Infrastructure,6
BEMETARA,BERLA,Any Other-Specify,Circular Economy,Inputs,7
BEMETARA,BERLA,Artisan Cards,Circular Economy,Inputs,15
BEMETARA,BERLA,Assistance for Basic Seed Production Units,Nature-Based Solutions / Bio-Economy,Infrastructure,16
BEMETARA,BERLA,Azolla,Nature-Based Solutions / Bio-Economy,Inputs,144
BEMETARA,BERLA,Bamboo Mat,Nature-Based Solutions / Bio-Economy,Equipment,3
BEMETARA,BERLA,Bio Culture,Nature-Based Solutions / Bio-Economy,Inputs,21
BEMETARA,BERLA,Bio Fertilisers,Nature-Based Solutions / Bio-Economy,Inputs,630
BEMETARA,BERLA,Bore Well,Nature-Based Solutions / Bio-Economy,Infrastructure,115
BEMETARA,BERLA,Cattle Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,10
BEMETARA,BERLA,Check Dam,Nature-Based Solutions / Bio-Economy,Infrastructure,5
BEMETARA,BERLA,Compost Pit,Nature-Based Solutions / Bio-Economy,Infrastructure,3378
BEMETARA,BERLA,Computer-Aided Textile Designing Unit,Circular Economy,Equipment,3
BEMETARA,BERLA,Development of Non-Chemical Pesticides,Nature-Based Solutions / Bio-Economy,Training,3
BEMETARA,BERLA,Drainage of Chaur or Waterlogged Land,Nature-Based Solutions / Bio-Economy,Infrastructure,6
BEMETARA,BERLA,Dug Well,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BERLA,FYM,Nature-Based Solutions / Bio-Economy,Inputs,152
BEMETARA,BERLA,Feed Supplements,Nature-Based Solutions / Bio-Economy,Inputs,763
BEMETARA,BERLA,Fencing,Nature-Based Solutions / Bio-Economy,Infrastructure,7
BEMETARA,BERLA,Fencing,Nature-Based Solutions / Bio-Economy,Inputs,22
BEMETARA,BERLA,Fencing Material,Nature-Based Solutions / Bio-Economy,Infrastructure,9
BEMETARA,BERLA,Fertilizers,Nature-Based Solutions / Bio-Economy,Inputs,518
BEMETARA,BERLA,Financial Assistance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,30
BEMETARA,BERLA,Food Processing Unit Set-up for SHGs,Circular Economy,Infrastructure,13
BEMETARA,BERLA,General Training,Circular Economy,Training,496
BEMETARA,BERLA,Goat-Castrator,Nature-Based Solutions / Bio-Economy,Equipment,4
BEMETARA,BERLA,Goat-Feeder,Nature-Based Solutions / Bio-Economy,Equipment,4
BEMETARA,BERLA,Goat-Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,29
BEMETARA,BERLA,Green House,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BERLA,Gully Plugs,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BERLA,Improved Package of Practice for Crops,Nature-Based Solutions / Bio-Economy,Training,15
BEMETARA,BERLA,Infrastructure for Azolla Cultivation,Nature-Based Solutions / Bio-Economy,Infrastructure,6
BEMETARA,BERLA,Insect Trap,Nature-Based Solutions / Bio-Economy,Inputs,15
BEMETARA,BERLA,Integrated Pack House,Circular Economy,Infrastructure,3
BEMETARA,BERLA,Market Linkage,Nature-Based Solutions / Bio-Economy,Marketing Support,11
BEMETARA,BERLA,Market Shed,Circular Economy,Infrastructure,12
BEMETARA,BERLA,Nadep Compost,Nature-Based Solutions / Bio-Economy,Infrastructure,455
BEMETARA,BERLA,Open Irrigation Wells,Nature-Based Solutions / Bio-Economy,Infrastructure,12
BEMETARA,BERLA,Organic Manure,Nature-Based Solutions / Bio-Economy,Inputs,767
BEMETARA,BERLA,Packaging,Circular Economy,Marketing Support,3
BEMETARA,BERLA,Paddy Transplanter,Nature-Based Solutions / Bio-Economy,Equipment,6
BEMETARA,BERLA,Pipe Line for Irrigation,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BERLA,Plantation,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BERLA,Polythene Sheets - Spices / Coffee /Rubber / Tea,Circular Economy,Equipment,3
BEMETARA,BERLA,Post Harvest Management,Nature-Based Solutions / Bio-Economy,Training,3
BEMETARA,BERLA,Pounding Machine,Nature-Based Solutions / Bio-Economy,Equipment,3
BEMETARA,BERLA,Power Tiller,Nature-Based Solutions / Bio-Economy,Equipment,1021
BEMETARA,BERLA,Product Registration,Nature-Based Solutions / Bio-Economy,Marketing Support,6
BEMETARA,BERLA,Pulper,Nature-Based Solutions / Bio-Economy,Equipment,3
BEMETARA,BERLA,Pump House,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BERLA,Pump Set,Energy,Equipment,3
BEMETARA,BERLA,Raw Material for Activity,Circular Economy,Inputs,125
BEMETARA,BERLA,Registration of Udyog Aadhaar,Nature-Based Solutions / Bio-Economy,Other Services,62
BEMETARA,BERLA,SHG / Bank Loan,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,3
BEMETARA,BERLA,Sand Filter for Bore Well / Open Well,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BERLA,Saplings-Horticulture-Medicinal Plants,Nature-Based Solutions / Bio-Economy,Inputs,6
BEMETARA,BERLA,Seeds,Nature-Based Solutions / Bio-Economy,Inputs,12
BEMETARA,BERLA,Sickle,Nature-Based Solutions / Bio-Economy,Equipment,17
BEMETARA,BERLA,Skill Training for Minorities,Circular Economy,Training,3
BEMETARA,BERLA,Solar Pump,Energy,Equipment,3
BEMETARA,BERLA,Sprayer,Nature-Based Solutions / Bio-Economy,Equipment,330
BEMETARA,BERLA,Sprinkler,Nature-Based Solutions / Bio-Economy,Equipment,6
BEMETARA,BERLA,Technical Training,Circular Economy,Training,14
BEMETARA,BERLA,Thresher,Nature-Based Solutions / Bio-Economy,Equipment,5
BEMETARA,BERLA,Tractor,Nature-Based Solutions / Bio-Economy,Equipment,2046
BEMETARA,BERLA,Tube Well,Nature-Based Solutions / Bio-Economy,Infrastructure,6
BEMETARA,BERLA,Vermicompost,Nature-Based Solutions / Bio-Economy,Infrastructure,35
BEMETARA,BERLA,Vermicompost,Nature-Based Solutions / Bio-Economy,Inputs,51
BEMETARA,BERLA,Wasteland / Fallow Land / Grassland Development,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BERLA,Water Harvesting System,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,BERLA,Water Management (Rainfed Methods),Nature-Based Solutions / Bio-Economy,Training,3
BEMETARA,BERLA,Wire - trellis,Nature-Based Solutions / Bio-Economy,Infrastructure,7
BEMETARA,BERLA,Work Shed,Circular Economy,Infrastructure,50
BEMETARA,NAWAGARH,Afforestation of Wastelands,Nature-Based Solutions / Bio-Economy,Infrastructure,19
BEMETARA,NAWAGARH,Agarbatti Machine,Circular Economy,Equipment,6
BEMETARA,NAWAGARH,Animal Insurance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,9
BEMETARA,NAWAGARH,Any Other-Specify,Circular Economy,Equipment,46
BEMETARA,NAWAGARH,Any Other-Specify,Circular Economy,Inputs,9
BEMETARA,NAWAGARH,Any Other-Specify,Circular Economy,Training,3
BEMETARA,NAWAGARH,Artificial Insemination,Nature-Based Solutions / Bio-Economy,Inputs,6
BEMETARA,NAWAGARH,Artisan Cards,Circular Economy,Inputs,42
BEMETARA,NAWAGARH,Automatic Reeling Machine for Yarn Making,Circular Economy,Equipment,6
BEMETARA,NAWAGARH,Azolla,Nature-Based Solutions / Bio-Economy,Inputs,418
BEMETARA,NAWAGARH,Bamboo Mat,Nature-Based Solutions / Bio-Economy,Equipment,8
BEMETARA,NAWAGARH,Basket and Trolley,Nature-Based Solutions / Bio-Economy,Equipment,12
BEMETARA,NAWAGARH,Bee Keeping Equipment,Nature-Based Solutions / Bio-Economy,Equipment,3
BEMETARA,NAWAGARH,Beekeeper,Nature-Based Solutions / Bio-Economy,Training,5
BEMETARA,NAWAGARH,Bio Culture,Nature-Based Solutions / Bio-Economy,Inputs,75
BEMETARA,NAWAGARH,Bio Fertilisers,Nature-Based Solutions / Bio-Economy,Inputs,88
BEMETARA,NAWAGARH,Bore Well,Nature-Based Solutions / Bio-Economy,Infrastructure,36
BEMETARA,NAWAGARH,Brood Lac,Nature-Based Solutions / Bio-Economy,Inputs,3
BEMETARA,NAWAGARH,Business Management / Promotion Training,Circular Economy,Training,42
BEMETARA,NAWAGARH,Cattle Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,41
BEMETARA,NAWAGARH,Certification,Circular Economy,Marketing Support,3
BEMETARA,NAWAGARH,Chick Guard,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,NAWAGARH,Clay,Circular Economy,Inputs,6
BEMETARA,NAWAGARH,Cleaner for Coffee / Rubber Processing,Circular Economy,Equipment,3
BEMETARA,NAWAGARH,Cleaning and Disinfection Equipment,Nature-Based Solutions / Bio-Economy,Equipment,6
BEMETARA,NAWAGARH,Coffee Desheller,Circular Economy,Equipment,3
BEMETARA,NAWAGARH,Coir Machine,Circular Economy,Equipment,6
BEMETARA,NAWAGARH,Cold Storage,Circular Economy,Infrastructure,3
BEMETARA,NAWAGARH,Compost Pit,Nature-Based Solutions / Bio-Economy,Infrastructure,3157
BEMETARA,NAWAGARH,Construction of New Pond,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,NAWAGARH,Credit Guarantee Trust Fund,Circular Economy,Loan / Insurance / Subsidy,3
BEMETARA,NAWAGARH,Crop Insurance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,6
BEMETARA,NAWAGARH,DDU-GKY Skill Training for Placement Outside the State,Circular Economy,Training,54
BEMETARA,NAWAGARH,DDU-GKY Skill Training for Placement Within the State,Circular Economy,Training,34
BEMETARA,NAWAGARH,Day Old Chicks,Nature-Based Solutions / Bio-Economy,Inputs,9
BEMETARA,NAWAGARH,Development of Non-Chemical Pesticides,Nature-Based Solutions / Bio-Economy,Training,11
BEMETARA,NAWAGARH,Deworming Medicines,Nature-Based Solutions / Bio-Economy,Inputs,10
BEMETARA,NAWAGARH,Deworming and Health Awareness,Nature-Based Solutions / Bio-Economy,Training,186
BEMETARA,NAWAGARH,Drainage of Chaur or Waterlogged Land,Nature-Based Solutions / Bio-Economy,Infrastructure,19
BEMETARA,NAWAGARH,Drip Irrigation,Nature-Based Solutions / Bio-Economy,Infrastructure,38
BEMETARA,NAWAGARH,Dug Well,Nature-Based Solutions / Bio-Economy,Infrastructure,9
BEMETARA,NAWAGARH,FYM,Nature-Based Solutions / Bio-Economy,Inputs,11
BEMETARA,NAWAGARH,Farm pond on Individual Land,Nature-Based Solutions / Bio-Economy,Infrastructure,5
BEMETARA,NAWAGARH,Feed Management and Nutrition,Nature-Based Solutions / Bio-Economy,Training,183
BEMETARA,NAWAGARH,Feed Supplements,Nature-Based Solutions / Bio-Economy,Inputs,43
BEMETARA,NAWAGARH,Fencing,Nature-Based Solutions / Bio-Economy,Infrastructure,7
BEMETARA,NAWAGARH,Fencing,Nature-Based Solutions / Bio-Economy,Inputs,252
BEMETARA,NAWAGARH,Fencing Material,Nature-Based Solutions / Bio-Economy,Infrastructure,34
BEMETARA,NAWAGARH,Fertilizers,Nature-Based Solutions / Bio-Economy,Inputs,8244
BEMETARA,NAWAGARH,Financial Assistance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,29
BEMETARA,NAWAGARH,Fish Feed,Nature-Based Solutions / Bio-Economy,Inputs,3
BEMETARA,NAWAGARH,Food Processing Unit Set-up for SHGs,Circular Economy,Infrastructure,9
BEMETARA,NAWAGARH,Food Safety Training and Certification (FOTSAC),Circular Economy,Training,24
BEMETARA,NAWAGARH,Foot Pump,Nature-Based Solutions / Bio-Economy,Equipment,8
BEMETARA,NAWAGARH,General Awareness Training,Nature-Based Solutions / Bio-Economy,Training,328
BEMETARA,NAWAGARH,General Training,Circular Economy,Training,226
BEMETARA,NAWAGARH,Goat-Castrator,Nature-Based Solutions / Bio-Economy,Equipment,4
BEMETARA,NAWAGARH,Goat-Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,72
BEMETARA,NAWAGARH,Godown,Circular Economy,Infrastructure,3
BEMETARA,NAWAGARH,Green House (Including Shade Net),Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,NAWAGARH,Grinding Machine,Nature-Based Solutions / Bio-Economy,Equipment,32
BEMETARA,NAWAGARH,Gully Plugs,Nature-Based Solutions / Bio-Economy,Infrastructure,7
BEMETARA,NAWAGARH,Horticulture-Medicinal Plants-Exposure Visit,Nature-Based Solutions / Bio-Economy,Training,28
BEMETARA,NAWAGARH,Horticulture-Medicinal Plants-Skill Training,Nature-Based Solutions / Bio-Economy,Training,14
BEMETARA,NAWAGARH,Hut/Room for Mushroom Production,Nature-Based Solutions / Bio-Economy,Infrastructure,8
BEMETARA,NAWAGARH,Improved Package of Practice for Crops,Nature-Based Solutions / Bio-Economy,Training,4472
BEMETARA,NAWAGARH,Infrastructure for Spawn Making Unit,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,NAWAGARH,Insect Trap,Nature-Based Solutions / Bio-Economy,Inputs,34
BEMETARA,NAWAGARH,Insurance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,6
BEMETARA,NAWAGARH,Integrated Pack House,Circular Economy,Infrastructure,8
BEMETARA,NAWAGARH,Kitchen Garden,Nature-Based Solutions / Bio-Economy,Training,71
BEMETARA,NAWAGARH,Lac Processing Equipment,Circular Economy,Equipment,3
BEMETARA,NAWAGARH,Lift Irrigation,Nature-Based Solutions / Bio-Economy,Infrastructure,3
BEMETARA,NAWAGARH,Livestock Rearing-Technical Training,Nature-Based Solutions / Bio-Economy,Training,121
BEMETARA,NAWAGARH,Machinery & Equipments for Mushroom Production,Nature-Based Solutions / Bio-Economy,Equipment,10
BEMETARA,NAWAGARH,Machinery for Processing Centre,Circular Economy,Equipment,3
BEMETARA,NAWAGARH,Manure,Nature-Based Solutions / Bio-Economy,Inputs,16
BEMETARA,NAWAGARH,Manure/ Fertiliser,Nature-Based Solutions / Bio-Economy,Inputs,8
BEMETARA,NAWAGARH,Market Linkage,Nature-Based Solutions / Bio-Economy,Marketing Support,11
BEMETARA,NAWAGARH,Medicinal Plant Cultivation,Nature-Based Solutions / Bio-Economy,Training,28
BEMETARA,NAWAGARH,Medicines,Nature-Based Solutions / Bio-Economy,Inputs,11
BEMETARA,NAWAGARH,Milk Containers,Nature-Based Solutions / Bio-Economy,Equipment,19
BEMETARA,NAWAGARH,Mother Unit Management Training,Nature-Based Solutions / Bio-Economy,Training,6
